Flow_Duration,Total_Fwd_Packets,Total_Bwd_Packets,Total_Len_Fwd_Packets,Total_Len_Bwd_Packets,Fwd_Packet_Len_Max,Fwd_Packet_Len_Min,Bwd_Packet_Len_Max,Bwd_Packet_Len_Min,Flow_IAT_Mean,Flow_IAT_Std,Fwd_IAT_Mean,Bwd_IAT_Mean,Dst_Port,Protocol_Type,Label
7007.114950316624,29.725839304257452,16.326204920020157,8529.318871786556,1140.9580621461253,1290,13,421,28,2319.643618067125,4134.241369450145,90.3043884664375,214.5965627361083,29206,17,Normal
3572.8590867093503,50.62534181943613,19.866129146070225,85.89082261571285,201.57287811720568,1329,4,1410,44,930.5587457754457,1166.038188561616,496.87742795207237,882.171186689686,62542,1,Normal
477.375250497894,12.502478415255554,183.89399884904637,4362.657474547913,3834.1051185968877,1029,72,1002,20,254.56394720248414,903.3698180407414,220.4959703182243,812.1412045393138,34226,6,Normal
401.35797749932675,56.51655971843924,9.321991857495178,10633.59282264707,4958.307583141112,1133,85,1333,53,700.0709027729816,396.7588323049391,53.318954482855766,1033.8869899788874,31071,1,Normal
405.2228456645141,73.97320236732034,31.478944618902148,1226.622639552592,1474.3158507347314,142,42,843,72,394.2366746676727,233.62334893924745,789.3349451541021,127.63637549619926,62576,17,Normal
725.5074589209543,32.047967073859446,174.69513527962522,1012.1470452297219,7692.539374008004,206,48,683,51,110.83291777356051,140.98314440773999,981.8415909998715,434.0799195714783,44416,17,Normal
1487.8556617217089,48.081003364410016,62.81238197643981,7398.118286294598,2411.8568565435035,428,43,209,17,69.45959638885688,64.67073972306373,349.6256152504285,445.59893401830914,16098,1,Normal
339.322240068202,91.41080045199391,200.63094419789297,2944.8708225805544,25705.059249687478,165,55,669,82,36.32990032687019,1203.0153876803088,535.5058816400358,178.5174157112525,53,17,Botnet
688.445985107883,112.25892653570044,138.05541736871123,1065.8687490490722,1.5990899507939107,259,47,877,16,197.58401888038887,323.24368834354624,336.3870419409618,39.730562271267154,1020,6,Normal
1892.7417477995973,34.444729832738915,26.89768407826226,2373.9895217463,463.8424769491619,393,29,599,43,583.5968654238117,382.9094404571839,292.8198871198794,44.10001547114247,13365,17,Normal
300.46905745467734,92.19751379574997,47.678587629735645,2492.0320807593953,1436.9600260906209,120,32,368,23,1225.8688983562606,175.53305803237657,524.480983463307,740.3353980534448,9461,1,Normal
691.0310240048045,80.81105790325789,4.6812734274615835,10361.378906539787,103.35422734519986,949,36,802,5,193.1530678950976,124.61568597241954,21.03275369883257,167.26314944692726,19159,17,Normal
912.5544364416941,26.424436887307056,23.274883028179524,4817.481330295135,6099.274301570223,412,49,1351,94,378.5991206248859,683.1865922738205,175.50056890981767,884.3425330679445,2849,1,Normal
365.36081271586494,39.22117497602735,66.22315742313687,5208.110734074582,216.8609221267483,1163,6,1111,26,316.31938822078274,1300.170785015112,84.43470331767232,134.90832440496558,8080,1,Botnet
3075.872022061824,26.050711974117824,28.155006483154313,3822.012664986542,5528.884803546158,167,66,106,46,57.572540753905955,4703.047424691551,290.9215935246913,90.58935637283261,61097,6,Normal
133.64151727721418,262.4925070260695,48.5204118304729,30783.583706873254,216.00238662596496,1107,42,236,97,714.139511819429,414.7541445075242,63.966973453072065,199.60499431188447,80,1,Botnet
1444.0583100662554,12.914742616667565,54.777699003083534,600.7617572787611,1165.3002117014212,420,39,1335,45,366.33056794411425,1090.1641336079617,181.25957815847374,514.9100476124213,22293,1,Normal
1795.0094426195212,37.16272690745704,11.692732997500526,1164.1738095967605,7362.374292046217,787,31,203,90,1246.3183930382347,123.37299079548363,568.0519676131565,387.23258548295433,50714,17,Normal
95.12769951281709,82.01979725700103,83.4020894307338,16420.90074066096,12071.526619095876,267,99,580,90,902.2679990254499,811.2024197589799,886.4656154724447,65.09342195356331,50954,17,Normal
1870.6660412992203,21.80736200608797,24.63429447309704,15770.692304287651,2141.336354763838,37,54,591,34,163.05438863017233,729.9822096112881,198.56589884132134,1588.0734713378115,45376,17,Normal
373.92250395483285,51.39040211595744,9.438266774290732,975.0004819971672,14018.10176497557,925,82,863,56,187.43356245154945,32.582882309223905,366.450497981925,1534.3340922609266,19991,6,Normal
134.52786175860848,14.093720086588949,80.22263444871575,783.9054481832862,3943.4306841243697,1326,94,992,11,384.9990521134703,659.686174953886,237.76073839845648,126.9242791270262,56899,6,Normal
5947.375587013861,5.786226593451504,21.638941999575906,2732.999245371928,2150.2880455954232,337,93,872,28,66.84913576376057,684.055485116323,606.5743884869445,302.08119275218104,38666,17,Normal
6741.260684922345,79.08730110711855,55.50179584927862,254.9840206097157,6494.174608359817,329,88,973,56,144.58769645968079,465.24571242840096,91.03880948467524,103.3084244475468,27501,6,Normal
991.3989436877259,15.632279669170803,31.76585081834814,10639.312844713917,1400.0942831582452,198,76,826,69,860.4445742722368,852.2520123182057,298.6631314239449,1940.7095139489445,443,17,Botnet
217.972715981255,47.490728935468994,19.242372895909238,806.6359051495677,1235.874863220719,809,75,536,54,83.02976855777193,46.636274081691425,108.5679082797693,171.27068441752385,443,6,Botnet
205.55463000501248,96.5888227953292,66.40323884421191,298.90728084094707,4274.827897460549,4,8,967,36,395.0952033780469,1860.7645655651665,182.72358921781623,928.9585513149667,14849,1,Normal
2305.5015261973235,21.26828747189617,35.128012025013774,3319.757135712275,1980.3823807788854,1455,8,26,70,250.40923959801665,735.0374899236153,911.0102916050774,224.17395935843575,9244,17,Normal
1160.1816851707968,180.67997183712342,19.80872904105943,15825.09214108619,584.350553829828,988,63,1378,69,112.15392072293447,32.67755168955468,109.18466199297414,503.8190316980976,30157,17,Normal
260.30446790889727,194.94135965414327,4.64328348867008,2782.5674657125305,277.2469833875159,1394,44,533,52,1749.5214050333698,4120.772798148986,25.80389162040866,943.2729606073815,31482,6,Normal
410.12833688049005,46.852786988193856,90.32180124882585,4408.03972903808,6201.706860037333,894,90,966,82,871.8375002924939,480.86655847780065,167.16449358311527,388.3031418832255,443,6,Botnet
69.98744288695816,2.0920747772582007,1.4445565205585877,30965.98358982268,4506.945128038667,102,60,739,13,155.0889779258093,4322.082185800228,91.55133511828855,105.00735488035208,43247,1,Normal
4800.8457747860475,61.04972341928541,79.565711815212,3796.103310711842,2122.740938067689,434,94,1227,20,769.2158309516457,198.8560907635391,308.00176302687305,638.9380790393778,26998,6,Normal
598.9155536813722,29.981612621741387,17.849079482613064,2351.9497744213695,9062.222313942884,649,69,310,77,3.219214667246489,30.430524166502916,17.28589123088239,958.3207593550902,20587,17,Normal
2172.5115971299606,5.309867950099082,40.79264657104126,2437.6684407809694,2116.3436808740794,380,92,264,13,162.5644576419537,1249.6113842154336,247.86269987959852,37.335038860519,53838,1,Normal
224.1279489945742,184.40529434303872,102.14441192536944,2168.6268734303294,4955.574970086256,65,93,1077,52,57.14349216953935,2908.1851019745195,40.601767493765536,186.9468346071099,443,17,Botnet
1468.2217918184572,1.5835594071890102,6.581149229668213,3589.4853127881643,9592.653344017292,578,37,881,95,275.89490138966426,80.76744136162361,23.476660383090792,1963.7014203454169,5158,6,Normal
1582.4475959635952,102.0867489029543,33.476127302074374,2888.8799501524513,7348.252433036915,269,74,373,89,507.9352214539136,1330.0134889126803,17.146778671476035,422.0725457520612,24385,17,Normal
408.7771990158115,7.462864465715478,57.83037282711664,1579.003928848812,2862.4283160349064,46,45,610,66,93.95511706325166,71.71684318240402,948.0048548269153,76.5453206553423,20994,1,Normal
2095.684279641736,20.4265554592235,56.68397321230181,1749.9655417254542,4565.699958905945,915,69,1446,78,136.60942584734997,1579.4312332304507,46.26480116205982,740.7741965884197,53,17,Botnet
2984.4907542762817,9.659356574647306,29.830868286772617,1864.303785007028,2135.4612204378677,364,63,219,84,249.36947059236257,870.5174039388212,261.55190988907543,254.79031030037112,63122,6,Normal
5610.188838583164,161.27785284884624,39.20538882689521,3553.3320264405947,4167.383759369047,1203,94,519,93,498.17576922871785,1522.4502097227553,198.8431843688161,791.7561387693137,17204,17,Normal
1351.291198520518,177.21890185216313,56.67459563249665,601.0385923940842,1191.2121393339203,67,34,362,47,186.0584593717877,464.39271540051607,67.62439175544723,576.7344250063328,443,17,Botnet
1822.10882476655,80.8159605838844,73.56099656977696,834.6669922717563,2281.8928646589284,1138,11,922,77,460.0274681679003,2357.9324407373238,234.65274145607063,512.1884012140619,41362,1,Normal
5098.87075853881,25.344584071430386,57.38798425035146,14749.71083187375,940.5899323414867,1049,47,1476,55,214.81497021708557,360.48465250841525,246.07623236170403,126.01150321649432,57238,6,Normal
55.593275371869375,61.49163234111066,17.47853708848638,7827.554196383681,155.73242121245733,206,62,623,38,149.10945385726754,332.96334431620886,272.3324779336375,326.97973227380743,443,1,Botnet
130.88081677876048,40.080775738813315,228.87461221268367,655.5162472445631,3552.172423116002,72,44,1276,40,965.6827805243887,3234.860405219821,73.22480625567742,773.2006753586024,443,1,Botnet
27.76917941209917,98.27601792945774,22.801989874666777,11811.934314447411,7993.04935215075,1282,5,212,47,241.42286349134054,131.0387520220832,65.27228859357176,770.2933558290878,53,1,Botnet
236.1192520818521,120.38697426051715,0.9907574332329071,637.9519222594259,103.64434446637968,1409,44,873,27,1252.8052804440981,897.8542401252529,170.54808952052386,74.7981237639547,443,6,Botnet
295.2781750765311,149.85910350143726,18.01537888986372,13427.530990193067,872.7720057767549,29,89,1167,1,182.33530343957761,853.3310991673649,69.7281315044013,205.0773251250881,53,17,Botnet
633.1208864176514,14.860937046330228,5.468679229588721,6930.726295581272,2466.11560204927,1444,31,10,21,391.3960977468031,270.1538930886564,214.6375588817589,246.36763173828263,6767,6,Normal
3529.115730481868,148.45849090365854,5.178962109861786,5264.548369663206,4385.221608419843,1026,67,530,70,27.54295346841059,381.37717142580976,57.03662613412311,262.245127716125,24438,17,Normal
882.4539990597403,9.301932724919808,13.225533722730919,6587.659080341376,751.246528479381,520,2,447,95,570.1440257926965,337.69659419684643,100.15771146573098,244.88916699255836,38044,1,Normal
197.88170408054953,505.6868532965592,2.1941109435798807,920.7776879267835,233.46172596427132,887,1,51,60,793.5269274675076,1871.2412004933726,33.693170066739675,40.3490814296228,80,17,Botnet
469.4442499246476,2.245136993507255,46.655802785629675,12974.799691750393,2927.9571930458374,400,19,1228,79,1777.4131668470775,493.5639611498774,275.50588088337486,935.3597972692576,443,6,Botnet
303.7962956412577,32.80468029556903,3.074761612255678,734.8974701622263,6830.622948636108,653,82,654,35,905.8119466048214,444.25991313902216,479.8505812974505,608.3125167505534,51859,6,Normal
972.2901574648387,60.8275299933686,9.090558915953594,4147.670986961541,143.48254646616576,949,38,1379,65,187.3611215961353,1012.5835830226953,74.66823927364766,225.77078526650857,80,6,Botnet
154.95173762261803,29.812223832073414,3.9000906646210494,14301.223658493007,1719.2532397669295,847,11,338,80,406.64455514072637,684.2007584393988,174.10204499694262,1208.8806003191928,63556,17,Normal
8668.29267917464,42.27583991876923,2.610040848081405,3494.5736814893608,4356.803772086316,1297,60,846,48,448.08951651802283,555.0794237840347,158.6049649648118,311.8256357348369,63387,17,Normal
2958.9675524830227,28.59864247151016,12.465422713091854,17121.270597890496,560.4612472824988,1495,35,895,2,29.230932212724852,1235.8780207360733,64.24898331925165,23.87429373301052,52033,6,Normal
443.0788810117719,26.794083582809776,33.93584217556338,465.63634432200024,1076.4713139563478,934,91,1356,22,37.71585428218254,532.0821045898697,458.8238388122144,234.18640153281464,65115,6,Normal
3.322452225561285,197.9206889137257,133.73852931666164,6492.386255335286,3067.1115360411995,1395,8,198,58,197.11915497238945,251.23210617152375,264.85602343125015,92.46698875784435,8080,17,Botnet
1013.9380664916755,173.69525134434411,83.35618886652992,644.3433486047852,12250.198313004106,430,43,1462,27,682.1177586105273,1354.2006296256807,141.20462790883875,2519.4330398981156,443,1,Botnet
736.2575444322268,268.70808460987325,83.47763983937254,9948.207116291247,1355.018018223085,538,74,149,71,168.10969746353334,70.22302105158676,203.30186573051938,52.95595541248203,80,6,Botnet
2611.325817575998,14.381369113332191,7.74664427186993,409.88581170475317,2674.0322968876244,1371,52,49,32,1036.2338822288232,8036.771397276173,317.24148823203524,146.23306398611123,48895,17,Normal
885.128715626108,141.06004810510558,12.310340815617863,1928.1781331636441,2042.841608713133,70,29,1363,67,517.8054956889276,907.9035335537955,16.235393677778344,453.617554012835,443,6,Botnet
46.15755930827781,131.99193469932968,3.1787586195991784,2995.256786468037,9107.539641670077,255,65,635,70,315.68565253401147,243.7319212955306,120.13354267607095,101.11546022385882,80,1,Botnet
266.3356034497395,69.24290594319876,60.28759059164045,13812.823489211296,298.4194889480653,1126,37,858,10,388.8720471307238,220.87273585042004,63.915137361457774,47.617825225017995,53,1,Botnet
246.3002092088993,33.282198451038006,2.894927482241756,895.4067725272059,3340.2034997325723,146,37,1169,7,201.30635000199322,319.8139052436573,74.61294224881578,195.04781240545884,60722,1,Normal
3977.0591433164454,18.828006315827547,32.539950859151965,9374.576821246865,7486.320985058613,901,32,777,19,1823.2102291526198,2114.2144639270286,327.96284671149266,903.268145467891,28252,17,Normal
585.7807150274244,22.94547617673038,11.394140255380309,1414.5290089544112,17730.780139530067,669,70,49,61,96.7656709285142,1752.6647820722228,329.47633243885406,344.32319526707175,443,1,Botnet
803.637602502602,12.027280294355396,11.159235328214356,179.4026241572382,4798.933845830688,139,84,560,42,984.4756576010265,156.10207152045317,2647.115554640865,547.7188234594577,28135,6,Normal
39.40083948286973,16.72584480723414,187.21754508485947,5026.01896446527,1911.7269394098307,654,54,936,91,566.8359427716036,916.3923561669968,129.16048650777898,134.19745925906224,443,1,Botnet
744.9767008207075,57.453650464458306,56.55152407284341,19422.438520007116,2122.9186220445295,620,75,398,74,621.636939574685,2418.0288912871074,334.77827106607475,893.705935140717,9711,6,Normal
786.6284263682627,54.04756723183329,72.5453244935605,584.5920790512362,1733.4972048236277,1446,84,375,85,903.3680534256722,1321.009999987165,316.18289981886846,329.09235980261286,49411,6,Normal
784.7254703746445,451.1900763684696,33.9436651765962,1072.7172311809893,3701.458096048834,870,22,22,99,73.22042914191191,885.4158992437466,178.133467427168,174.71299044822808,443,6,Botnet
2029.7787178520398,65.40714840839523,81.92214542978222,6954.8566213189615,5379.163034021213,63,69,1099,69,593.9854269272868,233.9900293185326,84.80377725497449,425.8008763792707,64667,6,Normal
4364.50382480303,2.6724565507223534,41.48080982167833,1871.0074450494283,6847.37925698182,1294,13,624,6,748.6581055667176,2874.017205867576,52.09456653943588,208.9898865446608,60453,6,Normal
1278.1322667526197,107.81404464833193,116.87972691142612,6316.519953326079,2155.4816439853635,867,95,282,9,2087.1374834016306,2223.812211020228,156.98495767106232,129.87075333184615,64023,1,Normal
254.7447872310038,99.27030431620804,13.214597784678077,1115.783941030106,5045.115536399461,834,48,1029,39,688.2888363848854,387.4654762964846,188.1475143864566,582.2978089560289,62619,17,Normal
2498.252688633199,29.288264332761475,36.18630100938074,3081.5973545062698,9918.36760987467,512,44,279,3,1515.7130882729216,688.5278522641034,432.2923270765618,45.599172746805195,23385,1,Normal
2860.785506153728,44.07792820157113,46.86427097250665,1541.396245286035,10144.368361687752,1030,76,597,72,947.6726765328364,85.3843182413173,292.4344101525329,436.14761809590243,35666,1,Normal
1647.7749897716576,186.64853198210918,19.96492826585839,3003.097203305997,4869.975246410812,1416,26,392,18,1042.4534788576595,998.1939145705159,241.07286749298152,298.1102063475625,35837,17,Normal
884.3339800328187,113.99063171051584,84.71332049405774,14657.579710392196,4052.332158889167,1024,74,1469,96,1243.9811869633902,55.913706943013125,103.51916914326087,288.2618757372792,443,1,Botnet
1361.629463020556,117.86359028174375,156.08917104603754,7177.631864478901,3033.09934529304,1284,95,1093,37,378.74574168785387,2364.638715071403,75.72088173627458,167.72420754428254,2562,17,Normal
1479.3576775545341,4.334503674848275,27.230526511178056,3626.000014467787,809.4326292586398,46,66,1497,21,620.6987214166393,2123.5412962461496,139.94500123039182,128.64313140437707,55562,6,Normal
334.68851634505637,31.8030717863573,19.813885099813724,26362.670381963413,527.8660255593735,867,48,1357,0,66.17118900756908,330.5242065598279,17.376016647614243,468.8545239369434,8080,1,Botnet
51.49554798022746,29.058375903162315,25.541657705331865,1531.1593210195365,2659.8797117050303,777,1,483,52,220.37640519961684,1354.9851152145081,20.42913835186823,666.1190069011559,60002,6,Normal
228.33487038373167,43.94454631891217,76.6213379397609,1374.2330108289084,694.7675487339396,1025,93,809,20,1057.656763695264,578.6715538534979,3.988064427690589,195.26447318772776,49498,6,Normal
63.867362586107646,84.70293070364204,41.47831477306015,4757.082419465845,3441.5316968530583,534,59,827,6,1901.1752262016764,1866.6658920386196,27.517292141589532,62.29112818275331,32283,17,Normal
2023.4591018550989,222.2466823166207,1.8322245407547215,4855.015563102363,4150.475893300176,358,65,175,6,59.205699630346864,63.44024821327871,271.0967420578678,8.692144377875083,42976,1,Normal
754.7934175901997,24.62076496909344,31.250285888211383,238.28923512872697,2982.9492410162156,1445,58,230,85,441.1002482011582,704.6271791092515,1067.607242277709,346.76228389793886,49653,6,Normal
426.262306280514,7.286490738288103,0.6980607406213647,9359.265396720699,148.42692081490256,814,92,86,76,663.2548061636617,506.48117153743556,4.364964189652143,115.08667392580566,53,6,Botnet
1428.7593179075852,242.29689771712324,60.29969563005889,4691.018876953047,237.84502007025827,595,59,388,22,362.91746749657943,301.6027317797991,229.32219364317865,213.0203338061812,80,6,Botnet
172.043293789979,139.09544130085607,15.91846956934628,13761.164336759564,481.1800832705514,203,21,718,59,132.60949533776187,234.81215049693105,164.18035858031374,325.923541300308,443,17,Botnet
1056.5639497653451,11.06618908425252,25.546926642121626,8254.051973090933,667.2693470691559,970,88,736,85,21.30712483155348,1128.656829376685,587.1603679756325,514.32606378749,3357,17,Normal
2817.498295077167,34.142860876487056,64.11400755006463,4016.5272636375253,18373.999704337253,226,45,181,89,1513.0684786181107,225.51863619450938,872.0118525756782,220.34138089951858,16589,6,Normal
519.610313834788,67.79994598574825,1.902487064197215,8.532433614217366,1689.397495071201,947,52,421,17,135.1368256245653,1000.2054106304868,502.97378190722293,484.9828365541989,61576,1,Normal
160.20855710035272,73.57339766307602,6.90474502245137,5058.034448273069,1381.0943125771362,816,18,658,70,177.69890599399227,493.8220522429434,479.49966960014746,979.2838169921749,22397,17,Normal
205.28418233223425,103.85764434422879,20.297280639229385,13818.294622958218,214.7283101506616,150,48,452,65,514.7090122204278,277.8799026112655,13.531171165471406,129.9308364912528,80,6,Botnet
351.6167170001257,18.207607875606307,10.450703146259936,1431.6367274211848,4034.94437430695,1270,79,200,52,279.8583474654677,1531.1583637728654,133.38505537052785,477.52927229162066,53564,6,Normal
5309.900171761249,181.99033704277434,16.49363321868529,3124.1353539461097,4224.404730713043,16,16,582,18,275.3625459932628,452.39012265358707,287.5609179668906,144.95034476028948,7296,17,Normal
3301.774160969139,54.437446241678536,252.24126726772073,16866.93209483661,771.6636270090255,303,26,23,63,43.1076067733744,15.0608824229166,5.163569866363092,28.156475700464036,26973,6,Normal
2006.988381041062,26.232496985922015,69.8136131368709,1769.9324723994127,10065.170264057575,1220,18,872,13,2406.53098200588,1904.7840886304737,193.08087752363778,34.551122164784516,63937,1,Normal
4103.039461041626,16.457382048613475,86.13276092527293,1262.560911778422,6447.634781125208,1469,29,501,24,167.31931610280046,377.647290332121,2.5025270946574576,484.75134291156127,20301,17,Normal
3255.937881481113,65.67134045626736,110.61952513129339,1184.0246629166222,1047.1181891906372,1364,77,335,32,58.27744259483695,1727.7279457161133,405.9875746940654,64.67253577292831,15030,17,Normal
412.99095271727816,13.865696764311988,16.677378030072397,4091.2944135305534,2660.9588158044903,780,45,1492,47,572.1770714992624,790.3934850535516,92.64262240686888,2265.1271261457714,52761,1,Normal
1338.4880431413364,28.25878965886458,14.100314548542316,29914.8333923379,2452.8426983400996,1084,63,1172,38,697.578973116786,2131.379065430101,210.9457093949371,313.7498608316275,80,6,Botnet
1550.199803932344,37.73346094893144,10.66618782247536,4691.277622133877,1714.0370533104133,266,31,1006,83,12.841004243877235,541.401390659684,196.2149508690227,149.87352028704885,59015,17,Normal
988.4089747821397,51.37088283977848,70.90579168370093,3614.3356285290333,6806.97412398951,1120,52,140,4,156.84049166883946,185.69784024978884,17.14220676942203,371.79942279088385,443,1,Botnet
4528.485298572463,49.564878749670385,45.52139330070452,5088.431398572621,462.83094761232456,1306,22,753,20,108.06275939620404,18.17108911501285,755.0747281179962,37.77115994477952,20833,1,Normal
765.461432836637,6.274684788568368,10.776504924723922,4902.044008372727,2146.7229526892693,1270,35,1270,58,777.367657075498,1507.4710410135513,359.1636978880608,21.706840719104655,39791,6,Normal
233.18432024770166,53.20200825606211,18.92795421138385,4543.164834339359,2234.6828524818943,34,9,1094,76,101.51942790441802,1510.8510929301906,386.6381184882025,308.0833984326524,17423,17,Normal
517.3734922787627,16.65465457824755,28.266464737913488,868.352666524012,2529.906556286339,785,58,391,13,134.09084188901576,217.68448932779228,78.74470432687897,79.05575309082406,25475,17,Normal
1114.1153854972288,0.012148197393121849,30.04292275769111,5033.35889020521,7903.209770880215,1492,28,247,62,2165.031031481999,3111.3076145614773,40.26053763517696,30.12823655874669,52407,1,Normal
3407.65945327789,6.787324073264737,87.83100740712459,2812.037364824047,984.4558008479053,67,10,1128,53,605.5171482813054,2977.7001091502434,926.8809262667075,395.46766130838336,35453,1,Normal
3942.6899437596667,135.61449216118885,19.157973429827308,93.83531736513028,434.45508933043106,188,37,933,79,245.2334720788477,454.91804167392786,127.52853130111471,238.35863880965752,7304,17,Normal
13.952818363301294,101.00380858048507,95.66715878457778,3880.0846802817796,3847.33355924078,40,78,1075,44,700.9255137951917,159.68652275511275,80.14643911600183,274.9295419703115,59647,6,Normal
428.9256956031335,39.90942561163452,23.29054215895635,45344.08433612778,763.8405281928207,607,31,257,49,314.12392836853473,333.9348795566714,316.0702108449131,578.1427301552382,53,6,Botnet
324.16399255120274,226.01318214052225,54.875572519283665,4303.823668522184,311.55249386868394,682,90,405,40,119.55221215189101,2649.430592126725,93.35875435480851,465.9988324258459,443,6,Botnet
502.334676551649,46.89763245864377,106.51599181873402,16842.56951388553,2225.030276276693,944,51,885,91,334.6885406826274,940.165724443407,318.5290706181526,654.900071227073,29121,1,Normal
76.60823492738808,530.5768535109893,95.25461563111006,1011.5353482729947,992.0326729338833,906,0,1027,0,739.258243534905,2457.863217390783,46.44021066256603,37.03451233187265,8080,1,Botnet
823.817159724865,23.388758468120916,2.3455606375538545,6592.246236463891,1792.7595149618853,1090,13,366,1,98.2126985638408,23.082373249002153,1043.3318379523907,34.33255104655102,49759,6,Normal
5726.242245382299,57.20045730248467,9.211978504200783,607.0542611408837,1202.858946755201,946,2,6,71,332.3112695845497,4701.004311333846,192.7483790476028,344.25178900525225,604,17,Normal
234.23028172888465,9.846585364791679,25.919720021715644,3196.153191392582,388.84838518868247,1331,29,0,12,63.531085769965465,988.8473685163668,82.83927526539816,1025.043929573927,443,1,Botnet
1462.9056115203039,25.22953397590112,22.593978687635946,4229.637078136852,3287.0798445047612,1142,30,338,18,924.7412199386644,205.46402029711118,20.04529430825904,548.4393646783385,16210,1,Normal
728.4521861285128,497.87762359923,40.96524667045405,8984.009475450304,109.56050440469888,852,0,349,50,854.0919067834835,706.7910461452548,184.66151787178367,483.38854521378715,8080,17,Botnet
903.9489979339247,38.71578748765201,115.80584206311383,7462.972528991292,13569.983161558039,1209,45,625,1,559.5949520612251,1715.3348817510055,233.6280842371179,174.78559400642123,30157,1,Normal
7135.596276583399,16.975407249992244,4.769575832876379,4776.60560965684,1670.133682922166,973,13,54,94,1263.004217149808,152.08753106820586,1016.3773337377959,336.7892328332913,6115,1,Normal
1969.2059187248387,19.221199735629185,24.04888459793193,9004.53565411232,4751.840254419721,1093,35,628,9,255.37095032101763,938.0054610079009,20.48113074891512,476.4936033640998,443,6,Botnet
580.1225899844105,60.790182375620546,8.548082406174553,12172.194438673481,6650.571553736052,1010,45,795,68,70.76842784504385,1182.7290867888998,148.8052837315768,281.59417743703744,6518,6,Normal
1375.3185569276945,51.76160301193583,89.81327118551256,3008.8668925754687,1309.0459990005547,756,54,1293,86,1857.2482513713194,532.4287495865867,87.92521269610756,104.87160628175315,3878,17,Normal
715.8609201580936,23.41535055413361,133.61935569247254,1276.1762434896486,5525.047527012688,1006,35,898,29,359.82306873460726,780.0153368958188,330.4541046875718,454.4105333648575,61846,6,Normal
670.4993527621634,150.73693979444275,26.057312542078172,882.4246257197083,7145.198137540841,1307,42,271,95,322.66929699802114,1816.102294754621,22.31797128441027,289.6301007616944,53689,1,Normal
75.16895553104507,1.1226502847869675,4.393054362936348,2554.08309244519,1104.6862072739227,547,42,856,64,32.922250777725466,3031.5567820619763,1472.3836356297004,115.04470012981936,18047,6,Normal
1880.9841419651862,18.100446622064666,61.53954935214256,6237.059769611167,19568.57105200398,1371,14,1453,43,422.4234229985302,807.8613269717798,375.8490467857892,300.1217515787698,233,6,Normal
1397.039265659277,126.95936934896046,47.779563423780715,217.37487014512058,83.62276778916872,914,37,878,41,517.4542065687755,1212.7561549165787,144.02283775442007,167.95130834867842,45673,1,Normal
105.70217476078496,19.35195362335322,17.519789841126567,690.8729867996755,978.4927852766428,1218,88,376,2,320.4558500548283,389.79768451172595,137.8152161422797,27.62765576900893,48653,1,Normal
195.9755526062216,43.603555698352636,87.35919767032354,1121.7642473034796,6056.888335177242,483,43,386,29,1206.2494421355034,406.55219720629805,98.23266921402126,255.72291306367615,443,1,Botnet
